longName,wyId
Breel-Donald Embolo,282772
Vincent Nogueira,25467
Sanjin Prcić,25470
Abdoul Razzagui Camara,25474
Juan Fernando Quintero Paniagua,91019
Thomas Monconduit,25492
Georges Constant Mandjeck,25503
Soualiho Meïté,25504
Sébastien Haller,25512
Paul-Georges Ntep de Madiba,25514
Yaya Sanogo,25517
Maxime Dupé,25519
Erwin Zelazny,25521
Lévy Koffi Djidji,25523
Jonathan Martins-Pereira,25526
Daniel Alejandro Torres Rojas,91064
Vincent Bessat,25532
Issa Cissokho,25534
Jordan Veretout,25541
Steve Mandanda,25552
César Azpilicueta Tanco,25553
Jérémy Morel,25557
Nicolas N'Koulou,25558
Morgan Amalfitano,25562
Loïc Rémy,25577
Jaroslav Plašil,25596
Grégory Sertic,25598
Cheick Tidiane Diabaté,25601
Henri Saivet,25604
Emiliano Sala,25605
Perparim Hetemaj,20653
Chaouki Ben Saada,25616
Miguel Ángel Borja Hernández,91156
Thorgan Hazard,25622
Geoffrey Kondogbia,25623
Ludovic Baal,25625
Stefan Posch,282799
Benoît Costil,25632
Abdoulaye Diallo,25633
Romain Danzé,25637
Dimitri Foulquier,25638
Abdou Kader Mangane,25641
Kévin Théophile Catherine,25643
Julien Féret,25647
Yann M'Vila,25649
Vincent Pajot,25650
Sergio Pellissier,20662
Stéphane Bahoken,25673
Mathieu Debuchy,25700
Lucas Digne,25701
Florent Balmont,25704
Bakary Adama Soumaoro,25710
Dimitri  Payet,25714
Ronny Rodelin,25715
Axel Werner,222324
Kalidou Koulibaly,25726
Yeni Atito N'Gbakoto,25741
Bouna Sarr,25743
Benjamin Mendy,26136
Jonathan Rivierez,26138
Andrea Raggi,20677
Yannick Cahuzac,25764
Florian Thauvin,25770
Wahbi Khazri,25776
Yohann Pelé,25781
Aymen Abdennour,25784
Daniel Congré,25786
Cheikh M'Bengue,25789
Steeve Yago,25791
Wissam Ben Yedder,25795
Étienne Didot,25800
Franck Tabanou,25805
Emmanuel Rivière,25809
Benjamin André,25826
Paul Lasne,25829
Frédéric Sammaritano,25835
Yoann Andreu,25846
Kylian Mbappé Lottin,353833
Faouzi Ghoulam,25849
Ismaël Tiémoko Diomandé,25859
Max-Alain Gradel,25860
Josuha Guilavogui,25861
Loïc Perrin,25864
Yoric Ravet,25871
Thomas Heurtaux,25878
Jérémy Sorbon,25883
Fayçal Fajr,25888
Romain Hamouma,25889
Benjamin Nivet,25891
M'Baye Babacar Niang,25898
Denis Petrić,25904
Julian Palmieri,25919
Nicolas de Roussel de Préville,25923
Mamadou Samassa,25930
François Bellugou,25937
Charly Charrier,25938
Moustapha Elhadji Diallo,25939
Thibault Giresse,25941
Gilbert Gianelli Imbula Wanga,25942
Christophe Kerbrat,25943
Ewandro Felipe de Lima Costa,255322
Baïssama Sankoh,25947
Abdul Khaled Akiola Adénon,25957
Jhon Andrés Córdoba Copete,91519
Laurent Pionnier,25986
Henri Bedimo Nsamè,25988
Mathieu Deplagne,25990
Vitorino Hilton da Silva,25993
Benjamin Stambouli,25995
Mapou Yanga-Mbiwa,25996
Younès Belhanda,25998
Rémy Cabella,25999
Bryan Dabo,26000
Jonathan Tinhan,26006
Souleymane Camara,26008
Olivier Giroud,26010
Carlos Joel Salcedo Hernández,255387
Benjamin Lecomte,26016
Simon Falette,26021
Lamine Gassama,26022
Wesley Lautoa,26024
Cheick Doukouré,26032
Yann Jouffre,26033
Joel Nathaniel Campbell Samuels,26038
Kévin Monnet-Paquet,26042
Gilles Sunu,26044
Landry Bonnefoi,26046
Julien Ielsch,26055
Jonas Martin,26065
Loïc Puyo,26068
Hervé Bazile,26069
Lionel Jules Carole,26084
Florentin Pogba,26085
Ismaël Traoré,26086
Mickaël Le Bihan,26093
Naïm Sliti,26100
Salif Sané,26115
Thomas Mangani,26120
Benjamin Jeannot,26124
Brice Samba,26131
Prince-Désir Gouano,26134
Maxime Le Marchand,26135
Loïc Badiashile Mukinayi,353821
Bruno Miguel Boialvo Gaspar,222766
Nélson Cabral Semedo,222770
Johan Andrés Mojica Palacio,91702
Claudio Beauvue,26167
Robin Zentner,222798
Djibril Sidibé,26196
Quentin Othon,26200
Jessy Moulin,26216
Romain Saïss,26226
Alexandre Letellier,26245
Vincent Manceau,26265
Férébory Doré,26268
Sabri Toufiqui,288415
Nicolas Pallois,26276
Zinédine Machach,288423
Anthony Gonçalves,26285
Cristiano Lombardi,255670
Aïssa Mandi,26307
Romain Amalfitano,26311
Lucas Deaux,26314
Leonardo Spinazzola,190167
Antonio Santurro,190168
Paul Baysse,26332
Santiago Juan Gentiletti Selak,26336
Luca Rossettini,20776
Philipp Lienhart,255732
Rodney Wallace Burns,59126
Baptiste Reynet,26365
Abdoulaye Bamba,26368
Samuel Souprayen,26373
Cédric Varrault,26374
Sekou Baradji,26378
Benjamin Corgnet,26381
Gaël Kakuta,26384
Younousse Sankharé,26389
Damien Da Silva,26399
Bernard Tekpetey,419629
Guy Adolphe N'Gosso Massouma,26414
Jérémy Cordoval,26433
Taulant Ragip Xhaka,49981
Pol Mikel Lirola Kosok,354123
Ozan Tufan,223071
Kenny Lala,26498
Renaud Cohade,26508
Mathieu Dossevi,26512
Carlos Alberto Sánchez Moreno,26518
Romain Genevois,26528
Prince Oniangué,26539
Jeremy Blayac,26543
Billy Ketkeophomphone,26547
Anton Miranchuk,288708
Régis Gurtner,26583
Marcelo Brozović,69968
Yannis Salibur,26604
Diafra Sakho,26610
Arnaud Souquet,26633
Karl Toko Ekambi,26638
Daniel Wass,26652
Alexandre Oukidja,26676
Chang-Hoon Kwon,256084
Federico Peluso,20842
Ambroise Oyongo Bitolo,125076
Luca Cigarini,20850
Jakub Jankto,354547
Ludovic Butelle,26869
Simone Edera,354552
Idriss Saadi,26327
Robert Bauer,223516
Florian Grillitsch,135561
Mathieu Michel,26938
Maxime Poundjé,26945
Óscar Esau Duarte Gaitán,125250
Levin Mete Öztunali,223560
Nicolas Benezet,26956
Yeltsin Ignacio Tejeda Valverde,125268
Bobby Allain,26969
Jean-Christophe Bouet,26970
Mathieu Gorgelin,26971
Rick Karsdorp,289122
Giancarlo González Castro,125286
Matthieu Dreyer,27004
Sergio Arribas Blázquez,485794
Jefferson Andrés Lerma Solís,255738
Danilo Cataldi,256478
Luca Crecco,256479
Keita Baldé Diao,256480
David Alba Fernández,551398
Youssef Aït Bennasser,289359
Yerry Fernando Mina González,256634
Sergio Duvan Córdova Lezama,354997
Lebogang Phiri,256706
Júlio Tavares,27354
Charalampos Lykogiannis,92900
Vassilis Torosidis,92908
Amir Abedzadeh,60144
Kevin Mirallas,92922
Gaëtan Bussmann,27393
Anto Grgic,256776
Konstantinos Manolas,92966
Vitorino Gabriel  Pacheco Antunes,93000
Dimitrios Siovas,93003
Guillermo Alfonso Maripán Loaysa,224080
Victorio Maximiliano Pereira Páez,70116
Yuri Lodygin,93028
Stéphane Darbion,93044
Rodrigo Moreno Machado,70129
Naby Deco Keïta,289711
Pablo Ezequiel De Blasis,86517
Angelo Fulgini,256992
Davide Calabria,257028
Kevin Bonifazi,289827
Andi Lila,93339
Leon Bailey Butler,388267
Mikel Oyarzabal Ugarte,355599
Giuseppe Pezzella,388398
Marlon Frey,257337
Joshua Kimmich,224593
Jannik Huth,224622
Mattia Caldara,288663
Julian Weigl,224677
Marius Wolf,224680
Michael Zetterer,224709
Gerrit Holtmann,224896
Raphael Framberger,224965
Erik Thommy,224971
Marlos Moreno Durán,257752
Julio Gracia Gallardo,388832
Rubén Duarte Sánchez,225022
Aleksandr Golovin,257800
Enrico Brignola,454457
José Luis Morales Nogales,225089
Giovani Lo Celso,356237
Nikola Maksimović,127524
Trent Sainsbury,61395
Diego Hernández Barriuso ,520163
Rúben  Santos Gato Alves Dias,258154
Lukas Klostermann,258252
Benjamin Henrichs,258253
Gian-Luca Waldschmidt,258254
Aziz Eraltay Behich,61651
Vukašin Jovanović,258263
Luka Jović,258264
Raphaël Adelino José Guerreiro,28907
Thomas Lemar,28922
João Pedro Cavaco Cancelo,135903
Jonathan Matías Urretavizcaya da Luz,70379
André Miguel Valente Silva,135927
Felix Passlack,356906
Yoshinori Muto,94764
Darko Lazović,127534
Tim-Henry Handwerker,356928
Milan Rodić,127560
Gaku Shibasaki,94828
Yūya Ōsako,94831
Arnaldo Antonio Sanabria Ayala,225946
Rubén Peña Jiménez,225948
Miloš Jojić,127685
Diego Javier Llorente Ríos,225996
Jorge Franco Alviz,226005
Juraj Kucka,21285
Filip Kostić,127796
Manuel Lazzari,226200
Darko Brašanac,127928
Khalid Boutaïb,29625
Gabriel Martín Peñalba,29642
Dennis Praet,37739
Federico Di Francesco,259292
Davide Frattesi,423151
Alejandro Gutiérrez Mozo,488750
Shaquell Moore,259524
Luca Mazzitelli,292310
Uroš Spajić,128523
Milad Mohammadi,333803
Gelson Dany Batalha Martins,227059
Kwasi Okyere Wriedt,223546
Adalberto Peñaranda Maestre,259946
Erik Alexander Expósito Hernández,489417
Martín Aguirregabiria Padilla,489488
Carlos Martín Vigaray,250899
Mauricio Lemos Merladet,292991
Wallace Fortuna dos Santos,260250
Aymen Barkok,391387
Marco Friedl,391441
Killian Jakob,391449
Nikola Milenković,424241
Christian Pulisic,391530
Florian Mayer,391551
Tatsuya Ito,391606
Paul Jaeckel,391643
José María Giménez de Vargas,227894
Sokol Cikalleshi,64067
Bekim Balaj,64078
Oghenekaro Etebo,424624
Burak Yılmaz,32572
Daniel Ceballos Fernández,326523
Antonio Latorre Grueso,326535
Ignacio Gil de Pareja Vicent,293862
Adnan Januzaj,261127
Manuel Henrique Tavares Fernandes,32599
Reza Ghoochannejhad Nournia,38064
Omar Gaber,119987
Aniello Viscovo,392395
Sven  Müller,228624
Taleb Tawatha,97555
Yannick Gerhardt,228639
Sebastien De Maio,20707
Walace Souza Silva,327009
Tim Kleindienst,228765
Jonathan Tah,228768
Moritz Nicolas,327077
Alfonso Pedraza Sag,359847
Heinz Lindner,64959
Florian Klein,64972
Ján Novota,64985
Guido Burgstaller,64995
Stefan Ilsanker,65027
Florian Kainz,65055
Jonathan Calleri,228902
Martin Hinteregger,65075
Jakob Jantscher,65084
Adam Marušić,228928
Dušan Švento,65090
Jean-Philippe Gbamin,228980
Michael Gregoritsch,65180
Robert Zulj,65207
Caner Erkin,32523
Gökhan Gönül,32524
Moussa Sow,32544
Onur Recep Kıvrak,32547
Volkan Şen,32566
Cenk Gönen,32574
Sidnei Rechel da Silva Júnior,32577
İsmail Köybaşı,32580
Ricardo Andrade Quaresma Bernardo,32597
Jann-Fiete Arp,491365
Néstor Fernando Muslera Micol,32641
Hakan Kadir Balta,32642
Emre Çolak,32652
Selçuk İnan,32656
Musa Barrow,491409
Aleksey Miranchuk,262048
Florian Baak,425921
Gian-Luca Itter,425923
Kai Havertz,425925
Arne Maier,425926
Gustav Svensson,32798
Dylan Bronn,295747
Mohammad Reza Khanzadeh,79658
Richárd Guzmics,75209
Valentin Enrique Pimentel Armuelles,361511
Josh Magennis,62235
Mahmoud Hamdy,296484
Yassine  Meriah,331763
Hyun-Soo Jang,138633
Jacek Góralski,100140
Matthew Jurman,61554
Morteza Pouraliganji,79449
Mehdi Torabi,264476
Filip Bradarić,231713
Christian Kabasele,68085
Eiður Smári Guðjohnsen,92982
Kendall Jamaal Waston Manley,125575
Edimilson Fernandes,265318
Abdiel Arroyo Molinar,131602
Álvaro Borja Morata Martín,3324
Aiden McGeady,101666
Shane Ferguson,7979
Leandro Henrique do Nascimento,363994
Frédéric Veseli,134954
Pierre-Emile Højbjerg,135114
Jae-Sung Lee,299121
Jamie MacLaren,266442
Miloš Degenek,135425
Josip Pivarić,69964
John Ogochukwu Ogu,70292
Aleksandar Tonev,99423
Conor Washington,234710
Ben Davies,136441
Masaaki Higashiguchi,95108
Danny Ward,136509
Paddy McNair,136704
Abdullah Al Khaibari,487023
Édison Michael Flores Peralta,114762
Denis Alibec,38598
Blas Antonio Miguel Pérez Ortega,113517
Armando Enrique Cooper Whitaker,86411
Martin Dúbravka,104851
Kosuke Nakamura,137653
Naomichi Ueda,137661
Norbert Gyömbér,104937
Román Aureliano Torres Morcillo,91263
Andriy Pyatov,105320
Răzvan Dincă Raț,105330
Taras Stepanenko,105341
Essam Kamal Tawfik El Hadary,120269
Bohdan Butko,105716
Denys Boyko,105744
Frederico Rodrigues Santos,40335
Abdulmalek Abdullah Al Khaibri,122696
Oleksandr Karavaev,171628
Per Mertesacker,7856
Aaron Ramsey,7870
Tomáš  Rosický,7871
Jonny Evans,7914
Patrice Evra,7915
Michael Carrick,7928
Glen Johnson,7957
Rob Elliot,7974
Tamás Kádár,7980
Lucas Rodrigues Moura da Silva,40765
Ciaran Clark,8004
James Michael Collins,8005
Mark  Milligan,61425
Ján Mucha,8238
Ross Barkley,8246
Massimo  Luongo,8286
Costel Fane Pantilimon,8303
Stuart Taylor,8304
Wesley Hoolahan,8346
Gareth McAuley,8362
Zoltán Gera,8372
Shane  Long,8384
Diego Cavalieri,41154
Wayne  Hennessey,8425
Stephen Ward,8433
Andy King,8498
John  O'Shea,8522
James McClean,8530
David  Meyler,8531
Alex McCarthy,8580
Maurício dos Santos Nascimento,41368
Daryl Murphy,8603
José Luis Rodriguez,401861
Alireza Safar Beiranvand,238031
Andrew  Nabbout,238055
Simon Church,8688
Glenn  Whelan,8744
Dean Whitehead,8745
Cyrus Christie,8759
Oliver Norwood,8773
Conor McLaughlin,8797
Chris Gunter,8831
Jaime Manuel Penedo Cano,125774
Lee Hodson,8887
Jin-Hyeon Kim,94987
Jeff Hendrick,8980
Lewis Dunk,9097
Young-Sun Yun,107424
Sam Vokes,9127
Rúrik Gíslason,56146
Seung-Gyu Kim,107523
Yong Lee,107529
Harry Arter,9283
Jonas Knudsen,55957
Yo-Han Go,107623
Ban-Suk Oh,107651
Barnabás Bese,75014
Dániel Böde,75137
James Chester,9615
Corry Evans,9620
Liam Rosenior,9622
Ruslan Rotan,105371
Gergő Lovrencsics,75292
Dénes Dibusz,75331
Seyed Majid Hosseini,285538
Kevin Long,10108
James Meredith,10214
Seon-Min Moon,51625
Jón Daði Böðvarsson,58105
Serhiy Sydorchuk,105503
Ákos Elek,33082
Rouzbeh Cheshmi,272829
Harry Winks,240070
Mohamed El Shenawy,120000
Jhonny Acosta Zamora,125284
Chris Baird,11131
Steven James Sidwell,11150
Sam Morsy,11270
Fidel Escobar Mendieta,273683
Ismael Díaz De León,241134
Aron Einar Gunnarsson,77521
Ashley Williams,77546
Joe Allen,77548
Leon Britton,77550
Ashley Darel Jazz Richards,77556
Oleksandr Zinchenko,241564
Daniel Bachmann,204113
Vladimir Stojković,127671
Seung-Hyeon Jung,373054
Ayman Ashraf,120446
David Cotterill,143802
Predrag Rajković,140064
Andrés Mateus Uribe Villa,91502
Kári Árnason,62221
Tom Rogić,61407
Se-Jong Ju,209567
Ian Rey Smith Quiros,373441
Mak Varešanović,373469
Didier  Ndong,242492
Oscar Fabián Murillo Murillo,91002
Ayoub El Kaabi,552555
Omid Ebrahimi,78991
Mohammad Rashid Mazaheri,79038
Michael McGovern,62331
Ramin Rezaeian,79098
Pejman Montazeri,79115
Mohammed Kanno,284147
Patrik Hrošovský,144713
Mehdi Taremi,79320
Mohammad Ibrahim Al Sahlawi,122671
Rúnar Alex Rúnarsson,135174
Nathaniel Chalobah,7888
Nemanja Radonjić,237274
Sebastian Prödl,14688
Marko Arnautović,14703
Mitchell Langerak,14793
Pedro Jesús Aquino Sánchez,139078
Zoltán Stieber,15196
Emerson Palmieri dos Santos,40787
Marcos  Alonso Mendoza,8032
Andy Jorman Polo Andrade,114764
Leroy Sané,245364
Érick Gabriel Gutiérrez Galaviz,284267
Vladimír Weiss,3813
José Aurelio Carvallo Alonso,114567
Víctor Yoshimar Yotún Flores,114723
Adam Nemec,16435
Pedro David Gallese Quiróz,114798
Luis Carlos Tejada Hansell,114864
Hussain Al Mogahwi,122918
Richarlison de Andrade,377071
Ján Greguš,82230
Tim Cahill,8247
Leonardo Rivoira,410024
Josef Šural,82359
Jesús Daniel Gallardo Vasconcelos,336178
Michal Ďuriš,82528
Aleksandar Dragović,49859
David Lafata,82684
Moritz Bauer,49971
Steven Zuber,49997
Yaroslav Rakitskiy,105329
Chris Brunt,8370
Vyacheslav Shevchuk,105331
Milan Škoda,83082
Kaylen Hinds,279721
Naser Ismail Aliji,50503
Michael Amir Murillo Bermudez,361498
Harold Oshkaly Cummings Segura,116293
Shane Duffy,8242
Lucian Iulian Sânmărtean,83752
Nicolae Claudiu Stanciu,83753
Ari Freyr Skúlason,51127
Ovidiu Ştefan Hoban,83953
Emre Can,18550
Cosmin Iosif Moți,83546
Mohammed Khalil Al Owais,248328
Osama Abdulrezag Hawsawi,122839
Dragoș Grigore,84536
Sherif Ekramy Ahmed,120151
José De Jesus Calderón Frias,131576
Joe Rodon,412919
George Thomas,282266
Raffaele Palladino,20506
Roberto Maximiliano Pereyra,20593
Sergio Germán Romero,20606
György Garics,20673
José Ramiro Funes Mori,86325
Migjen Xhevat Basha,21104
Jesús Gámez Duarte,3557
Stuart Dallas,80019
Mohamed Abdel-Shafi,119975
Mahmoud Abdel Razek Fadlallah,119981
Saad Ali Saadeldin Samir,120042
Hamdi  Nagguez,293080
Ahmed Fathy Abdel Meneim Ibrahim,120156
Abdallah Mahmoud El Said Bekhit,120167
Chul Hong,107413
Ahmed  Khalil,293128
Edson Omar Álvarez Velázquez,448210
Farouk Ben Mustapha,120784
Rami Bedoui,120900
Shin-Wook Kim,107548
Christian Bolaños Navarro,55988
Ben Chilwell,350976
Hólmar Örn Eyjólfsson,14826
Anderson Santamaría Bardales,115353
Edgar Yoel Bárcenas Herrera,241077
Henrik Dalsgaard,56394
Frederik Rønnow,56454
Felipe Abdiel Baloy Ramírez,112679
Mihály Korhut,74968
Moussa Wagué,375348
David Edwards,8436
Raúl Mario Ruidíaz Misitich,89571
Ashkan Dejagah,14939
Ben Woodburn,351808
Florent Hadergjonaj,282550
Abdullah Ibrahim Al Mayouf,122561
Yasser Abdullah Al Mosailem,122562
Mansour Althaqfi Al Harbi,122568
Taisir Jabir Al Jassim,122577
Omar Ibrahim Omar Othman Hawsawi,122651
Niall McGinn,9525
Muhannad Asiri Abu Radiah,122749
Daniel Akpeyi,125205
Salman Mohammed Al Faraj,122847
Yahya Sulaiman Al Shehri,122888
Yasir Gharsan Al Shahrani,122940
Mamadou Sakho,25430
Dominik Livaković,135784
David Ospina Ramírez,25662
Idrissa Gana Gueye,25706
Eden Hazard,25707
Connor Roberts,386197
Frederik August Albrecht Schram,240906
Kurt Happy Zouma,25854
Samúel Kári Fridjónsson,233276
David Alberto Guzmán Pérez,125260
Rafael Márquez Álvarez,59003
Abdullah Ibrahim Otayf,139393
Claudiu Andrei Keșerü,26270
Mohamed Amine Ben Amor,354041
Ghilane Chaalali,354043
Saman Ghoddos,53562
Gabriel Enrique Gómez Girón,59083
Aníbal Cesis Godoy,86414
Johan Alberto Venegas Ulloa,125452
Leonel Moreira Ledezma,125510
Francisco Javier Calvo Quesada,125512
Roy Carroll,92895
Cheikh N'Doye,27412
Luis Carlos Ovalle Victoria,131862
Anice Badri,28094
Alex Raúl Rodríguez Ledezma,167241
Davinson Sánchez Mina,257762
Vahid Amiri,237836
Joe Gomez,257899
Youssouf Sabaly,28529
Danny Vuković,61360
Josh Risdon,61367
Mathew Ryan,61390
Rándall Azofeifa Corrales,32706
Robbie Keane,8025
Gabriel Andrei Torje,20596
Hattan Bahbir,122615
Rafał Kurzawa,225324
Dimitri Petratos,61492
Renato Júnior Luz Sanches,258162
Hyun-Woo Cho,256043
Jordan Leborgne,258408
Genki Haraguchi,94650
Hiroki Sakai,94695
Mikael Lustig,61949
Sung-Yeung Ki,61962
Steven Davis,61988
Kyle Lafferty,62001
Gen Shōji,94814
Jules Iloki,217872
Darren Randolph,62071
Andreas Granqvist,21275
Ryota Oshima,94922
Tarek Hamed,437417
Khadim N'Diaye,133897
Alan Mannus,62300
Motaz Ali Hassan Hawsawi,139391
Birkir Már Sævarsson,54451
Daniel Arzani,403613
Aaron Mooy,62389
Young-Gwon Kim,95200
Min-Woo Kim,95299
Wataru Endo,95349
Aleksandar Mitrović,128214
Woo-Young Jung,95490
Jackson Irvine,62743
Tomoaki Makino,94630
Erick Javier Davis Grajales,116364
Oualid El Hajjam,30320
Ikechukwu Ezenwa,125207
Karim Achahbar,260001
Adolfo Abdiel Machado,125848
Daniel Colindres Solera,125273
Patrick Alberto Pemberton Bernard,125282
Mohammed Al Burayk,292954
Serigne Modou Kara Mbodji,54315
Nilson Evair Loyola Morales,325910
Orges Shehi,64178
Ali Al Bulayhi,398219
N'Golo Kanté,31528
Munir Mohand Mohamedi,6509
Alban Hoxha,64698
Moussa Konaté,97582
Tanguy Ndombèlé Alvaro,294695
Cenk Tosun,32636
Richard Keogh,8764
Craig Cathcart,9403
Aaron  Hughes,11135
Kevin Wimmer,65254
Michel Ndary Adopo,562846
Emanuel Ercolano,560427
Luis Ndreu,540634
Samuel Pizzignacco,531691
Andrea Donadello,531687
Giacomo Figliuzzi,530879
Ben Lhassine Kone,530642
Gabriel Barbosa Avelino,485450
Aldo Caiazza,471252
Erick Steven Ferigra Burnham,471124
Alessio Miceli,423597
Lorenzo Peli,422570
Andrea Colpani,422555
Enrico Del Prato,422552
Frank Tsadjout,422086
Salvatore Elia,418317
Alessandro Fiordaliso,416011
Vincenzo Millico,401883
Thomas Bolis,399181
Luca Sparandeo,360778
Emanuele Torrasi,354470
Gabriel Alejandro Paletta,20490
Daniele Gastaldello,20610
Gregory van der Wiel,45
Karamoko Cissé,21235
Marcello Gazzola,22152
Fabio Giovanni Ceravolo,22686
Duje Čop,69610
Alejandro Damián González Hernández,116160
Daniele Gasparetto,21500
Mirko Eramo,22565
Domenico Maietta,21306
Michele Cremonesi,21725
Federico Melchiorri,145344
Oliver Kragl,16922
Michele Camporese,20925
Kristiano Samuel Armenteros Nunez Mendoza Jansson,658
Noë Dussenne,37959
Saphir Sliti Taïder,20690
Gabriel Vasconcelos Ferreira,40820
Michele Rigione,21730
Petar Brlek,69658
Molla Wagué,25885
Luca Mora,22864
Gianluca Di Chiara,21578
Luca Garritano,238832
Davide Zappacosta,22889
Amato Ciciretti,134484
Mattia Aramu,134440
Dávid Ivan,138402
Mamadou Yaye Kanoute,23124
George Alexandru Puşcaş,137161
Marios Oikonomou,93341
Yussif Raman Chibsah,220341
Paweł Bochniewicz,240039
Samuel Gustafson,252473
Luca Vido,262384
Wesley Hoedt,268776
Alessandro Bellemo,270034
Hermes Aristóteles Romero,293198
Fabio Della Giovanna,286219
Maxime Leverbe,298021
Ćazim Suljić,340085
Tiago Daniel Rodrigues Dias,343273
Vitja Valenčič,345817
Stefano Ciavattini,347014
Andrea Marcucci,347019
Gianluca Scamacca,347024
Ianis Hagi,346551
Nura Abdullahi,350991
Filippo Melegoni,351009
Šimon Štefanec,352717
Ľubomír Tupta,352722
Titas Krapikas,352868
Rafik Zekhnini,361214
Luka Marković,362013
Simone Palombi,364640
Petko Hristov,372079
Mattia Del Favero,375395
Fabrizio Brignani,392383
Cristian Mutton,411313
Karlo Butić,386656
Leonardo Marson,392384
Andrea Romagnoli,397237
Zinho Vanheusden,399493
Ognjen Stijepović,405880
Michael Kingsley Dogo,403264
Orji Okwonkwo,403272
Raoul Bellanova,405598
Matteo Gabbia,405603
Gabriele Gori,405607
Andrea Pinamonti,405608
Marash Kumbulla,404693
Filip Vaško,406132
Michal Tomič,406142
Andreaw Rayan Gravillon,412914
Xian Emmers,412915
Juan Manuel Valencia Aponzá,415687
Domenico Coppola,423147
Manuel Ferrini,432680
Leonardo Loria,443962
Ferdinando Del Sole,448299
Emmanuel Delan Junior Latte Lath,448332
Federico Brancolini,456492
Giuseppe Cuomo,456565
Giovanni Volpicelli,461671
Federico Ravaglia,471286
Manuel De Luca,471300
Dejan Kulusevski,472363
Lorenzo Valeau,475573
Alessandro Guarnone,478229
Giuseppe Borello,483978
Emanuel Vignato,485014
Alessio Donnarumma,485463
Oliva Christian Rutjens,485464
Vincenzo Pinto,486945
Nicolò Zaniolo,487020
Gianluca Frabotta,489124
Michele Cerofolini,490626
Alessandro Buongiorno,491451
Andrea Tessiore,492463
Pedro Lomba Neto,496823
Flippo Pavoni,499834
Raul Marian Oprut,503199
Giacomo Boccafoglia,503517
Riccardo Daga,507570
Gergely Hutvágner,507578
Franck Alain Djoulou Zohoki,507587
Marco Pissardo,511119
Eddy Anthony Salcedo Mora,520774
Riccardo Sottil,523085
Luca Ranieri,523086
Andrea Danzi,523089
Pasquale Giannotti,527518
Alessio Riccardi,529551
Thomas Candeloro,531179
Devid Eugene Bouah,532436
Michael Scarf,532651
Manuel Lombardoni,535708
Salvatore Esposito,535716
Pio Francesco Russo,535738
Lorenzo Bruzzi,536520
Alexander Kert Molberg,540613
Francesco Latella,544095
Nicolò Cabras,545472
Luca Seri,546326
Luca Gagliano,546356
Riccardo Ladinetti,546357
Manuel Gasparini,549982
Joe Hart,8301
Orestis Karnezis,92864
Manolo Gabbiadini,20857
Gerard Deulofeu Lázaro,3348
Mario Lemina,29640
Luca Zanimacchia,447505
Fernando Llorente Torres,3424
Lukas Podolski,15291
Angelo Obinze Ogbonna,21100
José Holebas,92899
Matteo Darmian,21095
Jean-François Gillet,20667
Stefano Okaka Chuka,20505
Miguel Ángel Britos Cabrera,21160
Matias Ezequiel Schelotto,20855
Pedro  Mba Obiang Avomo,20620
Kyle Taylor,515791
Maarten Stekelenburg,20428
Zlatan Ibrahimović,20420
Aaron  Lennon,8284
Peter Crouch,8747
Wayne Rooney,7944
Theo  Walcott,7879
Petr Čech,7882
Luis Antonio Valencia Mosquera,7938
Francesc Fàbregas i Soler,3350
Artur Boruc,20921
Charlie Adam,7961
Younes Kaboul,8272
Uwe Hünemeier,15301
Yohan Cabaye,7988
Ragnar Klavan,74
Ibrahim Afellay,3343
Heurelho da Silva Gomes,8266
Michel Vorm,77536
Erik Pieters,107
Ben Foster,8358
Adrian Mariappa,8889
Phil Jagielka,8245
Leighton Baines,8239
Robert Green,8544
Gareth Barry,8314
James  Morrison,8374
Stephen  Ireland,8017
James Milner,8319
Tom Heaton,77502
Darren  Fletcher,7932
Wayne Routledge,77557
Jermain  Defoe,8296
Pablo Javier Zabaleta Girod,8313
Claudio Andrés Bravo Muñoz,3662
Alexis Alejandro Sánchez Sánchez,3361
Gnégnéri Yaya Touré,8324
Phil Bardsley,8516
Daniel Sturridge,7907
Tim Krul,7976
Fraser Forster,61941
Andy Carroll,7970
Mark Noble,8561
Eldin Jakupovic,93084
Séamus Coleman,8240
Georginio Wijnaldum,116
Christian Fuchs,14853
Winston  Reid,8553
Anders Lindegaard,7912
Jamie Murphy,62091
Steven Defour,70092
Moussa Sissoko,25804
Gaëtan Bong Songo,26495
Claudio Ariel Yacob,86308
Andrew Surman,8351
Nathan Dyer,77552
Adam Lallana,8140
Lee Grant,8935
Dan Gosling,7989
Jonathan  Walters,8752
Glyn Oliver Myhill,8096
Damien Delaney,8583
Dean Marney,8947
Julián Speroni,8391
Ben Watson,8627
Jay Rodriguez,8958
Adam Legzdins,8963
Martin Cranie,8761
Jean-Eric Maxim Choupo-Moting,15198
Ryan Shawcross,8731
David Luiz Moreira Marinho,7892
Eduardo dos Reis Carvalho,70106
Erwin Mulder,128
Bruno Saltor Grau,3278
Juan Manuel Mata García,7906
Scott Arfield,11294
Danny Simpson,149019
André Ayew Pelé,25572
Jack Cork,8125
Ryan Bertrand,7885
Vicente Iborra De La Fuente,3928
Kyle Naughton,8336
James Tomkins,8554
Jordon Mutch,8111
Leroy Fer,262
Scott Dann,8186
Kieran  Gibbs,7853
Chung-Yong Lee,8049
Geoff Cameron,58978
Asmir Begović,8726
