ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Gen_Pos,Height,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Aaron Lennon,Aaron Justin Lennon,0.1650820263417682,2700000,2019-2020,34.0,Winger,1.65,Right Winger,right,Premier League,0.0,0.0,0.0,0.0,0.0,0.7327018991682168,0.0,0.0,0.0,0.0199262483372491,0.0199262483372491,0.1793362350352426,0.0,0.0,0.0,,17.634729778465527,0.0,0.0199262483372491,0.0,0.0,16.628454237434447,23.682346148820656,69.94113166374464,259.24049086761187,62.72782976566043,9.7638616852521,11.746523394808394,82.79356184127035,5.240603312696536,6.326583847076615,82.59429935789787,1.0859805343800806,3.0686422439363743,35.16982831524481,0.3586724700704853,1.0859805343800806,0.3586724700704853,0.1793362350352426,1.444653004450566,23.32367367875017,0.3586724700704853,0.0,0.0,5.788575141970887,0.906644299344838,1.6239892394858084,0.1793362350352426,0.1793362350352426,0.0,0.0,16.449118002399203,3.7959503082459696,3.4372778381754845,1.9926248337249184,20.24506831064517,0.7273080643095952,0.1793362350352426,0.0,0.0,0.541998665138133,0.361332443425422,1.8166992294444828,1.2653167694153231,1.0859805343800806,0.0,0.0,0.0,0.1793362350352426,0.0,0.1793362350352426,0.1793362350352426,0.0,0.0,0.0,0.0,0.0,2.709969773865889,1.6239892394858084,1.2653167694153231,0.7273080643095952,0.7273080643095952,1.6239892394858084,2.5306335388306462,64.06288840425613,0.913368120880928,25.85430721758081,4.88193084262605,18.83030467870048,6.685256317147101,12.115158989047504,7.053891911386211,1.444653004450566,0.3586724700704853,0.0,1.0859805343800806,1.444653004450566,4.154622778316455,1.0859805343800806,0.0,34.16355277421373,2.171961068760161,7.053891911386211,14.27715693363904,14.825128762913394,1.0859805343800806,33.80488030414324,1.0859805343800806,1.444653004450566,74.72343126468444,1.0859805343800806,0.0,22.596365614440572,117.6943858039623,66.89241566814552,3.4372778381754845,0.3586724700704853,0.538008705105728,1.2747005643063498,0.913368120880928,28.20560452137622,20.793040139919523,73.42822512276325,2.5306335388306462,0.0,2.007402463474566,1.2653167694153231,0.0,0.0,0.0,0.0,5.419939547731778,0.538008705105728,1.444653004450566,27.199328980345136
Aaron Lennon,Aaron Justin Lennon,0.1756053456539178,5000000,2018-2019,33.0,Winger,1.65,Right Winger,right,Premier League,0.0697418691803721,0.0697418691803721,0.0697418691803721,0.0,0.0,0.0702590862216098,0.0,0.0597787450117475,0.0597787450117475,0.0498156208431229,0.0996312416862459,0.2988937250587377,0.1494468625293688,49.81562084312296,0.2490781042156148,0.4981562084312296,14.247267561133167,0.0,0.1892993592038672,0.0099631241686245,0.0099631241686245,17.046905452516675,22.805591221981693,74.52416878131194,262.13976000068163,53.58168177886306,9.52474670520511,11.5871134081104,81.89688066609415,5.678980776116018,6.864592552182343,82.49466811621161,1.255353645246699,2.4310022971444005,51.31008946841665,0.5180824567684787,0.5878243259488509,0.3686355942391099,0.1494468625293688,1.4048005077760677,22.357250634393587,0.438377463419482,0.0697418691803721,0.0,3.397425341500986,0.219188731709741,1.255353645246699,0.0,0.0,0.0,0.0,15.721809938089605,3.835802804920468,3.247978478971617,2.142071696254287,18.82034155453185,1.4048005077760677,0.3686355942391099,0.0697418691803721,0.0702590862216098,0.3713694557427948,0.8129979977071995,1.4152187367495694,1.3250955144270709,0.7372711884782198,0.0,0.1494468625293688,0.0,0.438377463419482,0.0,0.0697418691803721,0.0697418691803721,0.0,0.0,0.0,0.0,0.0,2.21181356543466,1.10590678271733,0.7372711884782198,1.255353645246699,0.219188731709741,0.5878243259488509,1.8431779711955496,31.88199733959869,1.264663551988977,20.07569519977855,5.3900501752259045,26.701172771913907,5.977874501174755,9.445041711856112,4.652778986747684,2.3612604279640284,0.0697418691803721,0.0,2.291518558783656,0.8867180510075887,3.098531616442248,0.5180824567684787,0.0,32.031444202128064,1.3250955144270709,5.678980776116018,15.502621206379866,12.62327832164736,1.6239892394858084,31.732550477069328,0.5878243259488509,1.4048005077760677,41.94475274990953,0.5878243259488509,0.0697418691803721,20.81296638825677,114.2471448416182,56.3115778010662,3.397425341500986,0.807013057658592,0.5180824567684787,0.8129979977071995,0.8129979977071995,26.71113589608253,18.82034155453185,70.14039414711714,2.9490847539128797,0.0,1.0438492810067748,1.255353645246699,0.0,0.0,0.0702590862216098,0.0,6.276768226233493,0.0697418691803721,0.9564599201879608,7.07381815972346
Aaron Lennon,Aaron Justin Lennon,0.1726861528662182,5000000,2017-2018,32.0,Winger,1.65,Right Winger,right,Premier League,0.0,0.0896681175176213,0.0,0.0,0.0,0.0903331108563555,0.0,0.0398524966744983,0.0398524966744983,0.0896681175176213,0.1295206141921197,0.6575661951292231,0.2391149800469902,35.56835328198979,0.0,0.0,16.040629911485595,0.0,0.0697418691803721,-0.0398524966744983,-0.0398524966744983,16.70815923078344,23.791940514675524,69.94113166374464,258.493256554965,73.14925764604176,9.7638616852521,12.055380244035756,80.60167452417295,5.678980776116018,7.55204811981744,74.92269374805693,1.0361649135369575,2.1619979445915365,47.623733526025546,0.6077505742861001,0.9365336718507116,0.7472343126468444,0.3287830975646115,1.833214847026925,22.855406842824816,0.9365336718507116,0.0498156208431229,0.0,5.250566436865159,0.3287830975646115,1.2653167694153231,0.0,0.0,0.0,0.0,15.10409623963488,4.602963365904562,4.084880909136082,2.6302647805168924,19.149124652096464,0.7970499334899674,0.8468655543330903,0.1394837383607443,0.0501850615868641,0.5219246405033874,0.7126278745334711,2.1278466112830405,1.5940998669799349,1.076017410211456,0.0,0.0896681175176213,0.2789674767214886,0.1394837383607443,0.0,0.3287830975646115,0.1892993592038672,0.0,0.0,0.0896681175176213,0.0498156208431229,0.0,1.733583605340679,0.9365336718507116,0.7472343126468444,0.8468655543330903,0.1394837383607443,0.4682668359253558,1.9726985853876693,23.71223552132653,1.5155888599232978,20.125510820621678,4.64281586257906,23.014816829522807,5.768648893633639,9.574562326048232,4.782299600939804,2.251666062109157,0.2789674767214886,0.0,1.9726985853876693,0.9365336718507116,2.6701172771913906,0.8867180510075887,0.0,35.05027082522131,1.2155011485722005,6.236915729558994,15.01442812211726,15.761662434764103,2.719932898034513,34.16355277421373,0.8867180510075887,2.1121823237484136,42.04438399159578,0.9365336718507116,0.1394837383607443,22.337324386056338,105.29029621402468,64.66067585437361,3.845765929089093,0.707381815972346,0.9365336718507116,0.8531460469766908,1.987328438839821,30.078671865077645,21.301159472519377,70.53891911386211,3.4771303348499827,0.0,1.13418239186313,1.076017410211456,0.0501850615868641,0.0896681175176213,0.0,0.0,6.09743199119825,0.6077505742861001,1.2653167694153231,32.380153548029924
Abdoul Kader Bamba,Abdoul Kader Bamba,0.1478699805460621,2000000,2020-2021,28.0,Winger,1.77,Right Winger,right,Ligue 1,0.2482723556889752,0.0856111571341294,0.2482723556889752,0.0,0.0856111571341294,0.2336144104286015,0.0,0.2311501242621493,0.1712223142682588,0.1541000828414329,0.3167612813962787,1.1728728527375727,0.5051058270913634,36.72718641054151,0.1797834299816717,0.4280557856706469,16.009286384082195,0.0856111571341294,0.1198556199877811,0.0171222314268258,0.0856111571341294,31.171022312536508,41.50428897862592,64.29397900773117,518.4269231414339,147.04572349358062,16.976692459697855,19.24538812375229,75.50904059230213,10.667150178912523,13.86044634001555,65.92059099327963,2.773801491145792,5.547602982291584,42.80557856706469,1.934812151231324,2.09747334978617,0.838989339914468,0.1712223142682588,2.8594126482799216,37.39495343618772,4.117896658151623,1.934812151231324,0.0856111571341294,6.7204758350291565,0.9246004970485976,1.677978679828936,1.4297063241399608,0.2482723556889752,0.7533781827803386,0.419494669957234,30.246421815487917,5.376380668023326,5.8814864951146895,3.784013145328519,35.62280248351124,0.838989339914468,0.5907169842254928,0.1712223142682588,0.2336144104286015,1.0279034058858467,1.4951322267430498,2.9785837329646694,3.5271796739261307,2.268695664054429,0.5907169842254928,0.3338835128231046,0.0,0.2482723556889752,0.0856111571341294,0.2482723556889752,0.1712223142682588,0.0,0.0856111571341294,0.0,0.0,0.0,1.5923675226948066,1.0958228113168562,0.5907169842254928,0.6763281413596222,0.3338835128231046,0.5051058270913634,1.258484009871702,34.244462853651754,1.0279034058858467,12.93584584296695,4.203507815285753,27.82362606859205,3.441568516792001,6.634864677895028,2.8594126482799216,1.0958228113168562,0.0,0.0,1.0958228113168562,0.5907169842254928,2.183084506920299,0.2482723556889752,0.0,52.84776729889807,0.419494669957234,6.557814636474311,25.46075813169008,24.450546477507352,3.193296161103026,49.23497646783781,3.0220738468347674,4.785663683797833,54.10625130876978,3.2789073182371555,0.1712223142682588,40.417027283022485,192.6679091303582,113.17794973131905,5.967097652248818,1.0958228113168562,1.3440951670058314,2.406228427414596,2.172614016985994,48.06210361510024,37.55761463474256,66.86231372175504,6.129758850803665,0.0,1.2615178163144485,3.61279083106026,0.0,0.0,0.0,0.0,7.482415133522909,0.6763281413596222,0.9246004970485976,36.04229715346848
Abdoul Kader Bamba,Abdoul Kader Bamba,0.1527188036530252,1475000,2019-2020,27.0,Winger,1.77,Right Winger,right,Ligue 1,0.0513666942804776,0.1541000828414329,0.0513666942804776,0.0,0.0,0.3621023361643324,0.0,0.1027333885609552,0.1027333885609552,0.2482723556889752,0.3424446285365176,0.9930894227559008,0.4708613642377117,40.57968848157733,0.0428055785670647,0.0941722728475423,17.293453741094137,0.0,0.0856111571341294,-0.0513666942804776,-0.0513666942804776,29.972466112658697,37.8401314532852,67.80403645023048,459.7319138102748,143.75825505963007,16.89964241827714,19.10841027233768,75.76587406370452,10.290461087522353,12.439301131589,70.80042694992501,1.9947399612252148,4.19494669957234,40.66529963871146,1.9947399612252148,1.7293453741094136,1.155750621310747,0.2653945871158011,3.46725186393224,35.22043004498083,2.628262524017772,0.8903560341949457,0.1027333885609552,8.972049267656761,1.0530172327497915,1.6266119855484584,1.2071173155912245,0.6335225627925575,0.419494669957234,0.0513666942804776,28.29448743282976,4.092213311011385,5.461991825157455,3.4158851696517627,32.2240395452863,1.155750621310747,0.4708613642377117,0.3167612813962787,0.0700843231285804,0.5022709824214933,1.0045419648429863,1.7871502397788015,3.724085335334628,2.2002067383471253,0.4708613642377117,0.3167612813962787,0.1541000828414329,0.5735947527986669,0.0,0.3167612813962787,0.1027333885609552,0.0513666942804776,0.0513666942804776,0.0513666942804776,0.0513666942804776,0.0,1.4725119027070257,0.8903560341949457,0.419494669957234,0.6335225627925575,0.419494669957234,0.7876226456339904,2.0461066555056924,32.960295496639816,1.7170659166502211,16.060653078362673,4.460341286688141,23.79990168328797,4.19494669957234,7.39680397638878,4.460341286688141,1.258484009871702,0.1027333885609552,0.0513666942804776,1.155750621310747,1.0530172327497915,2.516968019743404,0.2653945871158011,0.0,50.39072708914856,0.4708613642377117,6.874575917870589,26.299747471604547,21.77947837492252,2.628262524017772,48.336059317929454,2.8850959954201607,5.145230543761176,48.02785915224659,3.1504905825359617,0.0513666942804776,42.19773935141237,224.06152045144347,144.1777497295873,8.347087820577615,2.09747334978617,1.258484009871702,2.861776527750369,2.861776527750369,46.28995266242376,36.94977541909024,68.31770339303525,4.77710256808442,0.0,1.5768972703930604,2.987829383981116,0.2102529693857413,0.0,0.0,0.0,6.771842529309635,0.419494669957234,0.838989339914468,28.508515325665083
Adam MaruÅ¡iÄ,Adam MaruÅ¡iÄ,0.1639982132479248,7500000,2020-2021,29.0,Winger,1.85,Right Midfield,right,Serie A,0.0542612269061631,0.0813918403592447,0.0542612269061631,0.0,0.0,0.0995185753786678,0.0,0.0542612269061631,0.0542612269061631,0.063304764723857,0.1175659916300202,0.7415701010508968,0.3255673614369791,40.15330791056076,0.063304764723857,0.1537401429007957,13.113129835656103,0.0,0.0723483025415509,0.0,0.0,37.09659212818024,44.43090129832996,75.51354077774377,679.9745649745839,207.5130187648034,16.26932453403126,18.30412054301238,80.39705119929846,15.364970752261874,17.399766761242994,79.85443893023682,4.720726740836197,7.026828884348132,60.77257413490277,0.8772231683163048,1.862968790444936,0.7687007145039785,0.4702639665200809,2.468885824230425,39.02286568334903,5.408035614980931,0.6873088741447336,0.0542612269061631,4.77498796774236,1.1485293028471208,1.3746177482894673,0.0,0.0,0.0,0.0,30.024545554743632,7.542310539956682,6.864045203629643,4.060548480144545,32.79186812695795,1.9714912442572623,4.720726740836197,0.3526979748900607,0.0995185753786678,0.4644200184337832,1.1057619486518648,1.3379719578687563,1.59166265591412,1.3746177482894673,0.0271306134530815,0.0271306134530815,0.1356530672654079,0.0,0.0271306134530815,0.1627836807184895,0.1356530672654079,0.0,0.0,0.0271306134530815,0.0,0.0,1.3746177482894673,0.7687007145039785,0.79583132795706,0.4973945799731625,0.0813918403592447,0.524525193426244,1.121398689394039,41.87158009592259,0.7408605055967494,8.338141867913743,2.4960164376835063,27.04017807490465,3.762111732160648,3.129064084922077,1.456009588648712,1.537401429007957,0.1627836807184895,0.0,1.3746177482894673,1.3203565213833042,2.685930731855078,1.8087075635387728,0.0331728584595559,52.470606418259806,3.047672244562832,16.603935433285933,24.99633852810584,15.09366461773106,1.8087075635387728,47.22535448399736,0.7415701010508968,1.4831402021017936,45.21768908846932,0.7687007145039785,0.0271306134530815,33.37065454729036,202.2135056036348,108.85706471158105,4.395159379399218,1.3474871348363855,0.2713061345308159,0.6081690717585257,0.7740333640563053,38.724428935365125,34.05796342143509,79.583132795706,2.8848885638443424,0.0,0.7408605055967494,0.5516558068793257,0.1326914338382237,0.0,0.0331728584595559,0.0331728584595559,6.36665062365648,1.1756599163002024,0.6873088741447336,57.155159007825226
Adam MaruÅ¡iÄ,Adam MaruÅ¡iÄ,0.1657956769974466,6250000,2019-2020,28.0,Winger,1.85,Right Midfield,right,Serie A,0.1718272185361834,0.0904353781769386,0.1718272185361834,0.0,0.0,0.3206709651090408,0.0,0.1356530672654079,0.1356530672654079,0.0452176890884693,0.1808707563538772,0.9495714708578558,0.5154816556085502,49.28728110643156,0.1627836807184895,0.2984367479838975,10.852245381232636,0.0,0.1266095294477141,0.0361741512707754,0.0361741512707754,29.201583613333487,34.39257432068977,76.77963607222091,508.13830290058286,134.96575839126325,14.25261560068553,15.898539483505813,81.12053422471396,11.403901188111965,13.049825070932243,79.04052052664437,2.939149790750506,3.716894043072178,71.53438413795845,0.6873088741447336,0.4340898152493054,0.6873088741447336,0.4340898152493054,0.6059170337854889,27.998793083580203,6.393781237109562,0.3436544370723668,0.0,3.6264586648952393,0.6059170337854889,1.383661286107161,0.0,0.0,0.0,0.0,20.908659434508216,8.464751397361455,5.010119951002401,2.848714412573567,22.554583317328497,2.242797378788078,6.050126800037195,0.0904353781769386,0.0,0.2100947702438543,0.7408605055967494,1.4817210111934989,1.383661286107161,0.9495714708578558,0.0904353781769386,0.1718272185361834,0.0904353781769386,0.0904353781769386,0.0,0.3436544370723668,0.262262596713122,0.0,0.0904353781769386,0.0,0.0,0.0,1.2932259079302224,0.6873088741447336,0.7777442523216723,0.4340898152493054,0.0904353781769386,0.5154816556085502,1.383661286107161,33.91326681635199,1.06153147070579,12.525299877506,3.545066824535995,25.59321202407364,4.576030135753095,5.181947169538584,2.7673225722143227,1.8177511013564664,0.1718272185361834,0.0,1.6459238828202831,0.6873088741447336,1.9895783198926504,1.0400068490347942,0.0,42.93871755841047,2.5050599755012004,13.393479508004614,15.12079523118414,16.33262929875512,2.595495353678139,36.72580707765478,0.7777442523216723,1.5554885046433446,45.21768908846932,1.0400068490347942,0.0904353781769386,27.04017807490465,110.94612194746831,53.99896430945007,2.070970160251895,0.8681796304986109,0.1718272185361834,0.6302843107315629,1.1610500460844582,28.948364554438054,25.575124948438248,79.94487430841376,2.7673225722143227,0.0,1.581239586572167,1.121398689394039,0.0,0.0,0.0,0.0,5.706472362964828,1.0400068490347942,1.2118340675709778,41.78114471774565
Adam MaruÅ¡iÄ,Adam MaruÅ¡iÄ,0.1561650556874493,8500000,2018-2019,27.0,Winger,1.85,Right Midfield,right,Serie A,0.0361741512707754,0.0361741512707754,0.0361741512707754,0.0,0.0,0.0995185753786678,0.0442304779460745,0.0542612269061631,0.0542612269061631,0.063304764723857,0.1175659916300202,0.6963524119624276,0.2713061345308159,35.17936211082913,0.0542612269061631,0.1266095294477141,14.740966642840998,0.0,0.0723483025415509,-0.0180870756353877,-0.0180870756353877,30.965073487783798,37.865292842684205,73.9761393487358,529.8789678143188,180.671798521888,14.994185701736424,16.233150382760485,83.56228943549131,12.995563844026082,16.043236088588912,73.2526563233203,2.5050599755012004,3.970113101967606,57.064723629648284,0.8862667061339987,1.4288789751956306,0.8862667061339987,0.4250462774316116,2.6949742696727714,31.58003405938697,6.285258783297236,0.1899142941715711,0.0813918403592447,6.628913220369602,0.922440857404774,1.9624477064395685,0.0361741512707754,0.0,0.0,0.0,23.90207045216488,6.520390766557276,7.442831623962051,3.0114980932920568,25.991127688052163,2.0800136980695885,6.050126800037195,0.1899142941715711,0.0995185753786678,0.4201895404877086,0.7519181250832682,1.4596057722204616,1.6549674206379772,1.4650531264664062,0.0361741512707754,0.0813918403592447,0.0,0.0813918403592447,0.0,0.1175659916300202,0.1175659916300202,0.0,0.0,0.0,0.0,0.0,1.4288789751956306,0.922440857404774,0.5426122690616318,0.6149605716031828,0.2713061345308159,0.6511347228739582,1.2299211432063657,48.02118581195442,0.7076876471371935,13.918004701430858,3.970113101967606,25.774082780427516,5.787864203324073,5.588906371334808,2.541234126771976,1.6187932693672018,0.1175659916300202,0.0,1.5012272777371811,0.6511347228739582,2.0800136980695885,1.0400068490347942,0.0,46.266739475321806,1.5826191180964262,11.02407259976882,19.77821720729648,18.50307837500165,1.8900994038980172,40.01765484329535,1.3474871348363855,2.432711672959649,50.282070266377886,1.4288789751956306,0.1899142941715711,30.34106937836291,149.90568286609349,96.19611176680964,4.476551219758463,1.383661286107161,0.3888721261608361,0.851436700461936,1.0836467096788276,33.045087185853376,27.83600940286172,76.14658842498234,3.120020547104384,0.0,1.5038362501665363,0.7325265632332031,0.0995185753786678,0.0,0.0,0.0,6.827871052358868,0.922440857404774,0.8862667061339987,46.21247824841565
Adam MaruÅ¡iÄ,Adam MaruÅ¡iÄ,0.1586756997769602,7500000,2017-2018,26.0,Winger,1.85,Right Midfield,right,Serie A,0.0994789159946325,0.1627836807184895,0.0994789159946325,0.0,0.0,0.1216338143517051,0.0442304779460745,0.0994789159946325,0.0994789159946325,0.0994789159946325,0.198957831989265,1.2299211432063657,0.4160027396139177,30.92889933651302,0.0723483025415509,0.2080013698069588,15.193143533725692,0.0,0.0723483025415509,-0.0090435378176938,-0.0090435378176938,29.843674798389756,38.55260171682895,69.99698270895051,491.15453887895376,156.71546684281697,14.967055088283344,18.1322933244762,74.69962237415132,12.841823701125286,15.618189811157302,74.33788086144357,1.7725334122679974,3.2556736143697917,49.28728110643156,1.2299211432063657,1.0309633112171004,1.003832697764019,0.4160027396139177,2.324189219147323,32.03221095027167,6.520390766557276,0.1627836807184895,0.0,6.936393506171194,0.6782653363270398,2.713061345308159,0.0,0.0,0.0,0.0,22.807802376223925,7.804573136669806,7.940226203935212,3.9339389506968314,25.810256931698287,1.7454027988149157,6.3576070858387865,0.1627836807184895,0.0442304779460745,0.4312471599742273,0.9067247978945292,2.720174393683588,2.288015067876548,1.8087075635387728,0.0994789159946325,0.1627836807184895,0.1627836807184895,0.063304764723857,0.0,0.3526979748900607,0.1899142941715711,0.0,0.0361741512707754,0.0994789159946325,0.0361741512707754,0.0,0.931484395222468,0.6420911850562643,0.6782653363270398,0.1899142941715711,0.063304764723857,0.4160027396139177,1.0309633112171004,36.71676353983709,0.7519181250832682,10.770853540873391,3.0928899336513016,25.95495353678139,3.6445457405306274,4.811162119013136,2.324189219147323,1.3203565213833042,0.063304764723857,0.0,1.257051756659447,0.5787864203324073,1.519314353372569,0.5787864203324073,0.0,46.7098728283888,1.456009588648712,12.45295157496445,15.970887786047363,20.93579004796129,3.6445457405306274,40.22565621310231,0.9676585464932436,2.0619266224342008,42.414192364984224,1.0309633112171004,0.1627836807184895,31.00124763905457,152.90813742156786,93.03991706843448,4.811162119013136,1.1575728406648147,1.003832697764019,1.1057619486518648,1.1389348071114207,32.773781051322565,27.74557402468477,76.50832993769008,4.675509051747728,0.0,1.1831652850574954,0.5516558068793257,0.2322100092168916,0.0361741512707754,0.0,0.0,8.030661582112153,0.6782653363270398,0.2893932101662037,63.30476472385705
Adam Ounas,Adam Ounas,0.1764352651106812,8000000,2020-2021,25.0,Winger,1.72,Right Winger,left,Serie A,0.2170449076246527,0.2170449076246527,0.2170449076246527,0.0,0.0,0.0663457169191118,0.0,0.1718272185361834,0.1718272185361834,0.2441755210777343,0.4160027396139177,1.6730544962733649,0.5426122690616318,29.21062715115118,0.1175659916300202,0.3617415127077545,15.554885046433446,0.0,0.0904353781769386,0.0452176890884693,0.0452176890884693,25.493733108079,33.21691440438956,69.36393506171194,516.1147032557889,128.32780163307595,9.938848061645556,11.72042501173125,76.68920069404396,10.481460330707188,12.688083558224491,74.69962237415132,4.539855984482319,7.126307800342765,57.51690052053298,1.5102708155548752,2.324189219147323,1.9443606308041808,0.3255673614369791,4.105766169233014,31.10977009286689,2.1071443115226702,0.596873495967795,0.1085224538123263,5.833081892412543,2.052883084616507,2.052883084616507,1.0761810003055698,0.4340898152493054,0.2713061345308159,0.0542612269061631,22.62693161987005,4.856379808101605,5.724559438600216,26.89548146982155,4.910641035007768,0.7596571766862845,0.1085224538123263,0.1085224538123263,0.0663457169191118,0.9951857537866784,0.597111452272007,1.514893869653055,3.074802858015914,2.1614055384288338,0.2170449076246527,0.4883510421554687,0.0542612269061631,0.1627836807184895,0.0,0.4883510421554687,0.3255673614369791,0.0542612269061631,0.1085224538123263,0.0,0.0,0.0,0.5426122690616318,0.2713061345308159,0.2713061345308159,0.1627836807184895,0.1085224538123263,0.2170449076246527,0.8681796304986109,22.60884454423466,0.7961486030293426,12.480082188417532,2.2699279922411595,16.45923882820283,3.237586538734404,5.833081892412543,3.400370219452893,1.0219197733994063,0.1085224538123263,0.0,0.922440857404774,0.7596571766862845,1.2932259079302224,0.2713061345308159,0.0,45.47995168518244,0.2713061345308159,5.995865573131032,25.493733108079,20.31178593854042,3.129064084922077,43.535591054378266,3.5631539001713826,5.127685942632421,62.852587832972354,3.671676353983708,0.1627836807184895,37.85624930486652,218.24769815440604,136.6388128875366,5.507514530975564,2.7582790343966286,0.922440857404774,1.9793138880868384,3.5716110941455232,42.99297878531663,33.868049127263525,71.26307800342765,5.236208396444748,0.0,1.06153147070579,2.595495353678139,0.6634571691911189,0.0,0.0,0.0,6.158649253849521,0.596873495967795,1.2389646810240595,29.30106252932812
