longName,wyId
Elio Capradossi,239290
Federico Dimarco,239291
José Mauri,239294
Vittorio Parigini,239295
Federico Bonazzoli,239298
Tyrone Mings,239411
Zakaria Bakkali,239843
Luke McCullough,239982
Jan Bednarek,240032
Paweł Bochniewicz,240039
Dawid Kownacki,240042
Harry Winks,240070
Kean Shay Bryan,240197
Jessy Benet,240225
Freddie Woodman,240270
Temitayo Olufisayo Olaoluwa Aina,240378
Oluwaseyi Babajide Ojo,240384
Sada Thioub,240415
Andreas Hoelgebaum Pereira,240445
Edvinas Gertmonas,240507
Jaïro Riedewald,240559
Pedro Chirivella,240678
Aleix Febas Pérez,240680
Roberto Olabe del Arco,240681
Frederik August Albrecht Schram,240906
Edgar Yoel Bárcenas Herrera,241077
Ismael Díaz De León,241134
Oleksandr Zinchenko,241564
Viktor Kovalenko,241566
Saeid Ezatolahi Afagh,241647
Guido Guerrieri,241675
Roberto Gagliardini,241676
Pione Sisto Ifolo Emirmija,241945
Julian Pollersbeck,241957
Gideon Jung,241966
Léo Dubois,242446
Didier  Ndong,242492
Bruno Miguel Borges Fernandes,243588
Quentin Cornette,243931
Strely Mamba,244142
Keagan Dolly,244335
Bongani Zungu,244357
Leroy Sané,245364
Farès Bahlouli,245807
Lys Mousset,245813
Edoardo Goldaniga,246059
Federico Bernardeschi,246061
Stefano Sensi,246063
Andrea Petagna,246175
Filip Krovinović,246425
Mattia Zaccagni,246633
Roberto Insigne,246634
Alfie Mawson,246866
Wílmar Enrique Barrios Terán,246928
Ellyes Skhiri,246946
Iñaki Williams Arthuer,247141
Aldo One Esteve,247150
Brandon Thomas Llamas,247162
Diego González Polanco,247169
Andrés Tomás Prieto Albert,247173
Pau López Sabata,247206
Joan Jordán Moreno,247207
Rafael Jesús Navarro Mazuelos,247212
Víctor Camarasa Ferrando,247219
David Remeseiro Salgueiro,247220
Álvaro Medrán Just,247222
Solly March,247248
Nicolas Pépé,247671
Paweł Dawidowicz,247996
Daniel Castelo Podence,248276
Mohammed Khalil Al Owais,248328
Mamadou Jean-Luc Diarra Dompé ,248632
Samir Caetano de Souza Santos,248950
Marvelous Nakamba,249916
Mickael Malsa,249917
Alois Confais,249926
Luiz de Araújo Guimarães Neto,250134
Djené Dakonam Ortega,250805
Santiago Mina Lorenzo,250885
Carlos Martín Vigaray,250899
Federico Ricci,250956
Ivan Provedel,251187
Vedat Muriqi,251447
Álvaro García,251565
DeAndre Yedlin,252365
Samuel Gustafson,252473
Bruno Petković,252589
Benjamin Leroy,253312
Alexis Blin,253333
Kwame Yeboah,253456
Walter Iván Montoya,253551
Baptiste Guillaume,253784
Jiří Pavlenka,253822
Leo Weinkauf,253843
Sargis Adamyan,253847
Gastón Rodrigo Pereiro López,254155
Matías Nahuel Leiva Esquivel,254188
Iván López Álvarez,254189
Ángel Martín Correa,254408
Aleksandar Jovanovic,254466
Rade Krunić,254493
Takuma Asano,254649
Robert Kenedy Nunes do Nascimento,254898
Danilo Luiz da Silva,255254
Arthur Melo,255256
Gabriel Boschilia,255320
Ewandro Felipe de Lima Costa,255322
Carlos Joel Salcedo Hernández,255387
Cristiano Lombardi,255670
Philipp Lienhart,255732
Jefferson Andrés Lerma Solís,255738
Isaiah Brown,255935
Hyun-Woo Cho,256043
Hwang Ui-Jo,256071
Chang-Hoon Kwon,256084
Danilo Cataldi,256478
Luca Crecco,256479
Keita Baldé Diao,256480
Yerry Fernando Mina González,256634
Lebogang Phiri,256706
Anto Grgic,256776
Leonardo Gabriel Suárez,256854
Dylan Mboumbouni,256933
Angelo Fulgini,256992
Moussa Dembélé,256994
Eric Bertrand  Bailly,256998
Mario González Gutiérrez,257006
Emil Audero,257027
Davide Calabria,257028
Kai Pröger,257292
Marlon Frey,257337
Thiago Maia Alencar,257750
Marlos Moreno Durán,257752
Davinson Sánchez Mina,257762
Aleksandr Golovin,257800
Joe Gomez,257899
Ken Nlata Sema,258108
Niclas Eliasson,258116
Erdal Rakip,258141
Rúben  Santos Gato Alves Dias,258154
Renato Júnior Luz Sanches,258162
Lukas Klostermann,258252
Benjamin Henrichs,258253
Gian-Luca Waldschmidt,258254
Vukašin Jovanović,258263
Luka Jović,258264
Jordan Leborgne,258408
Adam Zreľák,258443
Omar Federico Alderete Fernández,258591
Roger Claver Djapone Assalé,258907
Federico Di Francesco,259292
Shaquell Moore,259524
Emerson Hyndman,259531
Adalberto Peñaranda Maestre,259946
Karim Achahbar,260001
Valentin Rongier,260002
Wallace Fortuna dos Santos,260250
Atakan Karazor,260402
Adnan Januzaj,261127
Sebastian Schonlau,261808
Aleksey Miranchuk,262048
Denis Vavro,262121
Nikolas Špalek,262366
Giangiacomo Magnani,262369
Luca Vido,262384
Pierre-Yves Hamel,262500
Gaëtan Paquiez,262509
Gerard Gumbau Garriga,263091
Francisco Borja Lasso de la Vega Gayán,263092
Pablo Maffeo Becerra,263105
Robert Faxe Skov,263389
Francesco Vicari,263432
Alex Ferrari,263433
Sehrou Guirassy,263490
Alessandro Deiola,263591
Nadiem Amiri,263614
Nicolás Sessa,263615
Miloš Vulic,263626
Jemerson de Jesus Nascimento,263766
Youri Tielemans,263802
Timothy Castagne,263803
Gabriel Barbosa Almeida,263948
Pierluigi Gollini,264084
Mehdi Torabi,264476
Moctar El Hacen El Id,264778
Firmin Ndombe Mubele,264989
Lucas Evangelista,265042
Makan Macalou,265128
Antonín Barák,265172
Edimilson Fernandes,265318
James Michael Collins,265363
Onyinye Wilfred Ndidi,265366
Abdullahi Shehu,265368
Moses Daddy-Ajala Simon,265376
Bartłomiej Drągowski,265431
Bernardo Mota Veiga de Carvalho e Silva,265673
José Manuel García Naranjo,265807
Nemanja Maksimović,265864
Sergej Milinković-Savić,265865
Jeremías Ledesma,266266
Marlon Santos da Silva Barbosa,266286
Emanuel Cecchini,266312
Jamie MacLaren,266442
Ebenezer Ofori,266532
Ignacio Pussetto,266540
Michael Olunga,266885
Adama Traoré,266917
Roger Beyker Martínez Tobinson,267134
Christian Dell'Orco,267185
Rijad Bajić,268180
Lukáš Pokorný,268659
Wesley Hoedt,268776
Daley Sinkgraven,268783
Pedro Pablo Hernández,269060
Giovanni Pablo Simeone,269152
Paweł Jaroszyński,269188
Bartosz Kapustka,269189
Tim Leibold,269455
Florian Kath,269490
Vincent Janssen,269676
Alessandro Bellemo,270034
Martin Valjent,270037
Steven Fortès,270306
Georges-Kevin N'Koudou Mbida,270828
Diego Carlos Santos Silva,270866
Sébastien Salles Lamonge,271888
Lucas Höler,271990
Mohamed Dräger,272234
Gianluca Gaudino,272280
Milos Pantovic,272285
Lukas Klünter,272338
Ajdin Hrustic,272355
Mahmoud Dahoud,272363
Marcel Hartel,272369
Dominik Reimann,272373
Pascal Stenzel,272378
Waldemar Anton,272434
Timo Hübers,272435
Noah-Joel Sarenren-Bazee,272436
Maximilian Eggestein,272440
Giorgos Kyriakopoulos,272673
Rouzbeh Cheshmi,272829
Sebastiano Luperto,272870
Andrea Nalini,272878
Matteo Pessina,272893
Andrea Beghetto,272977
Fidel Escobar Mendieta,273683
Miguel Ângelo da Silva Rocha,273819
Baptiste Santamaria,274344
Seybou Koita,274345
Enes Ünal,274435
Joel Coleman,274482
Joe Lolley,274488
Alexandre Mendy,274970
Enzo Crivelli,275032
Jesper Verlaat,275115
Jordan Torunarigha,275121
Saîf-Eddine Khaoui,275243
Samuel García Sánchez,275293
David Costas Cordal,275296
Adri Embarba,275298
Borja Iglesias Quintas,275338
Jorge Meré Pérez,275384
Gonzalo Melero Manzanares,275417
Luis Rioja,275419
Gerard Valentín Sancho,275497
Harrison James Reed,275780
Connor Mahoney,276059
Allan Saint-Maximin,276211
Mbaye Diagne,276873
Valentín Vada,276920
Jonathan Bamba,276944
Adama Diakhaby,276978
Ferland Mendy,276979
Isaac Mbenza,276983
Antonin Bobichon,276995
Fousseni Diabaté,277002
Pierre Lees Melou,277629
Federico Ricca Rostagnol,278007
Erick Cathriel Cabaco Almada,278049
Enrique Fornos Domínguez,278248
Munir El Haddadi Mohamed,278278
Aritz Elustondo Irribaria,278288
Álvaro Odriozola Arzallus,278289
Jorge Ruiz Ojeda,278316
David Soria Solís,278320
Carlos Fernández Luna,278324
Enric Gallego,278348
Álvaro José Jiménez Guerrero,278383
Jordan Tell,278513
Mamadou Thiam,278515
Samuel Bastien,278813
Aaron Leya Iseka,278814
Saidy Janko,278867
Jason Denayer,278872
Angeliño,278873
Joris Kayembe Ditu ,278913
Sergi Palencia,279524
Mario Hermoso Canseco,279533
Marcos Llorente Moreno,279538
Enzo Alan Zidane Fernández,279541
Lucas  Hernández Pi,279545
Sergio González Testón,279548
Iván Alejo Peralta,279555
Arona Sané,279556
Andoni Gorosabel Espinosa,279560
Jon Guridi Aldalur,279566
Martín Merquelanz,279567
Luca Sangalli,279569
Imanol Sarriegi Isasa,279570
Jon Bautista Orgilles,279571
Kasey Palmer,279709
Ainsley Maitland-Niles,279717
Kaylen Hinds,279721
Vincent Koziello,279734
Rémy Descamps,279772
Jean-Kévin Augustin,279780
Florian Kastenmeier,279905
Maxime Lopez,280115
Jérémie Porsan-Clemente,280116
Jordan Hugill,280157
Enis Bardhi,280383
Hans Hateboer,280419
Robin Le Normand,281069
Matt Targett,281135
Kasper Dolberg Rasmussen,281248
Kasper Dolberg,281254
Emre Mor,281255
Adam Jakubech,282033
László Bénes,282194
Roland Sallai,282221
Daniel Owen James,282263
George Thomas,282266
Harry Wilson,282267
Aarón Martín Caricol,282438
Lluís López Mármol,282439
Jesús Vallejo Lázaro,282441
Carles Aleñà Castillo,282442
Ramiro Guerra Pereyra,282445
Aleix García Serrano,282448
Asier Villalibre Molina,282449
Florent Hadergjonaj,282550
Breel-Donald Embolo,282772
Dereck Kutesa,282787
Mohameth Djibril Ibrahima Sow,282790
Stefan Posch,282799
Konrad Laimer,282804
Xaver Schlager,282806
Mohamed Saïd Benrahma,282847
Dejan Dražić,282994
Vanja Milinković-Savić,283062
Ivan Šaponjić,283078
Demarai Gray,283142
Oluwatosin Adarabioyo,283145
Thierry Ambrose,283146
Dean Bradley Henderson,283147
Filippo Romagna,283832
Mohammed Kanno,284147
Érick Gabriel Gutiérrez Galaviz,284267
James Daniel Maddison,284302
Marko Rog ,284315
Ezequiel Ponce Martínez,284322
Nathan de Medina,284336
Joshua Brownhill,284438
Borna Sosa,284468
Josip Brekalo,284469
Ante Ćorić,284470
Nikola Vlašić,284476
Jannes-Kilian Horn,284524
Ailton Ferreira Silva,284580
Lorenzo Venuti,284960
Franck Yannick Kessié,285109
Nathan Allan de Souza,285139
Wout Faes,285382
Cristian David Pavón,285396
Tomáš Souček,285403
Digbo G'nampa Habib Maïga,285457
Francis Odinaka Uzoho,285491
Taiwo Michael Awoniyi,285506
Kelechi Promise Iheanacho,285508
Isaac  Ajayi Success,285509
Seyed Majid Hosseini,285538
Ahmed Reda Tagnaouti,285583
Sofyan Amrabat,285590
Filip Wojciech Jagiełło,285660
Landry Nany Dimata,285727
Hidde Ter Avest,285735
Donny van de Beek,285743
Steven Charles Bergwijn,285746
Hans Fredrik Jensen,285875
Keidi Bare,286030
Alex Meret,286215
Fabio Della Giovanna,286219
Nicolò Barella,286223
Gianfilippo Felicioli,286225
Manuel Locatelli,286226
Yoane Wissa,286368
Paul Bernardoni,286377
Issa Diop,286380
Enock Kwateng,286381
Clément Michelin,286382
Harold Moukoudi,286383
Arnaud Lusamba,286388
Ousmane Dembélé,286390
Thore Jacobsen,286403
Ole Käuper,286404
Mauro Wilney Arambarri Rosa,286448
Matthieu Udol,286506
Mehdi Chahiri,286518
Anwar El Ghazi,286553
Mandela Egbo,286823
Jonjoe Kenny,286825
Patrick John Joseph Roberts,286830
Dominic Solanke,286831
Felix Eboa Eboa,286915
Fodé  Ballo Touré,286917
Mikel Vesga Arruti,286963
Iván Villar Martínez,286974
Antonio Sivera Salvá,286981
Adrián Marín Gómez,286994
Benito Ramírez del Toro,287003
Anthony Mandrea,287521
Marco Asensio Willemsen,288091
Sabri Toufiqui,288415
Zinédine Machach,288423
Mattia Caldara,288663
Anton Miranchuk,288708
Oliver McBurnie,288865
Rick Karsdorp,289122
Mehmet Zeki Çelik,289225
Youssef Aït Bennasser,289359
Naby Deco Keïta,289711
Kevin Bonifazi,289827
Moussa Niakhaté,290119
Theoson-Jordan Siebatcheu,290781
Kieran Tierney,290954
Antonio Martínez López,291231
Dodi Lukebakio,291528
Fikayo Tomori,291591
Kyle Scott,291594
Luca Mazzitelli,292310
Pierre Kunde Malong,292578
Mouctar Diakhaby,292654
Mohammed Al Burayk,292954
Mauricio Lemos Merladet,292991
Hamdi  Nagguez,293080
Ahmed  Khalil,293128
Hermes Aristóteles Romero,293198
Mihailo Ristić,293333
Jacob Murphy,293686
Dominic Calvert-Lewin,293687
Reece Burke,293823
Daniel Molina Orta,293856
Alexander Mesa Travieso,293857
Ignacio Gil de Pareja Vicent,293862
Reinildo Mandava,294415
Tanguy Ndombèlé Alvaro,294695
Habibou Mouhamadou Diallo,294697
Hirving Rodrigo Lozano Bahena,295156
Robin Gosens,295176
Fede San Emeterio,295225
Godfred Donsah,295273
Otávio Henrique Passos Santos,295569
Dylan Bronn,295747
Samuel Grandsir,295761
Bernardo Fernandes da Silva Junior,296341
Mahmoud Hamdy,296484
Romain Del Castillo,296501
Olivier Boscagli,296888
Umut Dilan Bozok,297025
Sullay Kaikai,297258
Philipp Ochs,297701
Sam McQueen,297733
Simone Bastoni,297755
Dennis Srbeny,297779
Alfonso Espino,297921
Manuel Akanji,297957
Maxime Leverbe,298021
Fabian Bredlow,298028
Dalbert Henrique Chagas Estevão,298212
Matheus Fellipe Costa Pereira,298258
José Andrés Martínez,298353
Borja Herrera González,298385
Moussa Doumbia,298730
Joelinton,298980
João Victor Santos Sá,299094
Jae-Sung Lee,299121
Samuel Moutoussamy,299154
M'Bala N'Zola,299172
Ádám Nagy,299557
Nahitan Michel Nández Acosta,299618
Jarrod Bowen,299699
Antonio Barreca,300373
Emanuel Quartsin Gyasi,300374
Luca Valzania,300379
Malcom Filipe Silva de Oliveira,300485
Andrija Balić,300669
Karlo Letica,300670
Jorge Marco de Oliveira Moraes,300784
Adam Ounas,300830
Jérémy Gelin,301013
Romain Perraud,301016
Marcus Thuram,301017
Birger Solberg Meling,301028
Oliver George Arthur Watkins,301047
Adrián Cubas,301406
Bingourou Kamara,301635
Martin Ødegaard,302292
Lewis Cook,302518
Joshua Sims,302520
Ignacio Vidal Miralles,302542
Juan Soriano Oropesa,302547
Antonio Montoro Rodríguez,302548
Brais Méndez Portela,302550
Suat Serdar,302600
Max Besuschkow,302608
Conor Masterson,302640
Francesco Cassata,302798
Rolando Mandragora,302799
Anthony Ribelin,302908
Philip Billing,303357
James Edward Lea Siliki,325781
Nilson Evair Loyola Morales,325910
Daniel Ceballos Fernández,326523
Antonio Latorre Grueso,326535
Racine Coly,326946
Walace Souza Silva,327009
Moritz Nicolas,327077
Florian Le Joncour,328021
Chadrac Akolo,328131
Gregor Kobel,328190
Lorenzo Pellegrini,328333
Mohamed Salim Fares,328336
Patrick Burner,328488
Mama Samba Baldé,328556
Ismaël Bennacer,328702
Carlos Calderón López,329026
Krzysztof Piątek,329061
Ulisses Alexandre Garcia Lopes,329202
Florian Miguel,329300
Gautier Larsonneur,329405
Jacopo Petriccione,329807
Jarosław Jach,330271
Marcus Coco,330387
Gauthier Hein,330395
Chima Okoroji,330446
Domingos de Sousa Coutinho Meneses Duarte,330728
Mads Giersing Valentin Pedersen,331195
Daniel Pedro Calvo Sanromán,331583
Yassine  Meriah,331763
Brighton Labeau,331913
Safwan Mbaé,331914
Pierre-Daniel Nguinda Ndiffon,331916
Dylan Bahamboula,331918
Kevin N'Doram,331923
Aboubakar Kamara,331926
Ramadan Sobhi,332605
Tyronne Ebuehi,332821
Eldor Shomurodov,332892
Christian Gebauer,333397
Saša Kalajdžić,333436
Alexander Nübel,333477
Soufiane Chakla Mrioued,333565
Lucas Torreira Di Pascua,333571
Milad Mohammadi,333803
Kevin Lasagna,333913
Jonas Omlin,334064
Anuar,334154
François Kamano,334552
Ramy Bensebaini,334720
Juan Ferney Otero Tovar,334815
Lucas Ariel Boyé,334817
Damir Ceter Valencia,335634
Salomon Junior Sambia,335763
Jesús Daniel Gallardo Vasconcelos,336178
Guilherme Antonio Arana Lopes,336371
Mërgim Vojvoda,336439
Jack William Stacey,336758
Robin Koch,336829
Marius Bülter,336956
Jorge Pombo,337068
Toni Villa,337070
Rolando Aarons,337225
Nahuel Estévez,337324
Toma Bašić,337392
Eduard Löwen,337553
Florian Müller,337647
Törles Knöll,337656
Florian Christian Neuhaus,337678
Ohis Felix Uduokhai,337682
Lukas Mühl,337722
Cedric Teuchert,337732
Fabian Reese,337775
Justin Hoffmanns,337781
Anas Ouahim,337799
Maximilian Mittelstädt,337890
Elvis Rexhbecaj,337903
Marco Richter,337960
Emmanuel Okyere Boateng,338201
Gil Bastião Dias,338249
Mattia Vitale,339192
Mikel Merino Zazón,339789
Kike Barja,339790
Alejandro Berenguer Remiro,339791
Raúl Guti,339794
Pape Cheik Diop Gueye,339812
José Manuel Arnáiz Díaz,339857
Francisco Javier Hidalgo Gómez,339885
Yoann Salmier,339964
Denis Athanase Bouanga,339996
Gerson Santos da Silva,340019
Ćazim Suljić,340085
Anthony Maisonnial,340108
Anderson Lucoqui,340192
Gabriel Fernando de Jesus,340386
Reece Oxford,340476
Simon Bokoté Banza,340643
Benjamin Pavard,340646
Guido Rodríguez,340706
Ludovic Blas,340920
Gaetano Castrovilli,341073
Marc Navarro Ceciliano,341751
Marc Roca Junqué,341752
Nordi Mukiele Mulere,341973
Nicolas Haas,342075
Rayan Souici,342088
Olivier Verdon,342194
Jean-Kevin Duverne,342697
Lucas Tousart,342743
Jairo Izquierdo,342785
Kasim Adams Nuhu,342789
Morgan Poaty,343116
Tiago Daniel Rodrigues Dias,343273
William de Asevedo Furtado,343685
Ryan Kent,343729
Gabriele Marchegiani,343915
Daniele Verde,343925
Tammy Abraham,343951
Stephy Alvaro Mavididi,343958
Lumor Agbenyenu,344014
Marc Cucurella,344040
Oriol Busquets Mas,344046
Carles Pérez Sayol,344053
Markel Areitio Cedrún,344056
Unai Simón Mendibil,344059
Andoni López Saratxo,344065
Unai Núñez Gestoso,344068
Iñigo Córdoba Kerejeta,344075
Sergio Reguilón,344100
Álvaro Tejero Sacristán,344104
Jaime Seoane,344118
Borja Mayoral Moya,344120
Gabriel Salazar Rojo,344122
Theo Bernard François Hernández,344132
Amath Diedhiou Ndiaye,344140
Tete Morente,344153
Panagiotis Retsos,344178
Alec Georgen,344743
Nanitamo Jonathan Ikoné,344744
Caglar Söyüncü,344864
Seydou Sy,344927
Irvin Cardona,344936
Diogo Jota,345621
Merih Demiral,345695
Berkay Özcan,345707
Pedro Miguel Almeida Lopes Pereira,345740
Vitja Valenčič,345817
Kingsley Osezele Ehizibue,345994
Oliver Burke,346071
Trent Alexander-Arnold,346101
Manu García,346119
David Robert Brooks,346125
Javairô Joreno Faustino Dilrosun,346128
Trevoh Chalobah,346131
Dujon Sterling,346135
Mason Tony Mount,346139
Nathan Adewale Temitayo Tella,346157
Eddie Nketiah,346158
Joe Willock,346159
Fabián Ruiz Peña,346195
Ianis Hagi,346551
Alessandro Murgia,346908
Gianluca Mancini,346913
Stefano Ciavattini,347014
Riccardo Marchizza,347015
Andrea Marcucci,347019
Gianluca Scamacca,347024
Marco Tumminello,347026
Sébastien Cibois,347192
Lorenzo Callegari,347198
Christopher Nkunku,347200
Wilfride Kanga Aka,347205
Alexandros Katranis,347277
Jacob Bruun Larsen,347366
Mattias Olof Svanberg,347525
Svante Ingelsson,347593
Orel Mangala,349099
Stephane Omeonga,349102
Deyovaisio Zeefuik,349143
Young-Jae Seo,349681
Hee-Chan Hwang,349687
Masaya Okugawa,349932
Cengiz Ünder,350032
Lorenco Šimić,350569
Ben Chilwell,350976
Nura Abdullahi,350991
Sadiq Umar,350992
Gianluigi Donnarumma,350999
Filippo Melegoni,351009
Patrick Cutrone,351010
Tyler D'Whyte Roberts,351807
Ben Woodburn,351808
Vagner José Dias Gonçalves,351851
Ermedin Demirović,352328
Šimon Štefanec,352717
Ľubomír Tupta,352722
Iván Rodríguez del Pozo,352748
Manuel Morlanes Ariño,352788
Óscar Rodríguez Arnaiz,352789
Titas Krapikas,352868
Gauthier Banaziak,352898
Luca Zinedine Zidane,352985
Kelvin Amian Adou,352986
Maxime Bernauer,352987
Dayotchanculle Upamecano,352988
Jean-Victor Makengo,352992
Yann Karamoh,352993
Tom Davies,353236
Layton Ndukwu,353240
Lukas Nmecha,353241
Loïc Badiashile Mukinayi,353821
Kylian Mbappé Lottin,353833
Dion Henry,353927
Mohamed Amine Ben Amor,354041
Ghilane Chaalali,354043
Pol Mikel Lirola Kosok,354123
Emanuele Torrasi,354470
Jakub Jankto,354547
Simone Edera,354552
Sergio Duvan Córdova Lezama,354997
Yordan Hernando Osorio Paredes,355050
Joan Sastre,355597
Mikel Oyarzabal Ugarte,355599
Mason Holgate,355937
Ché Zach Everton Fred Adams,355939
Giovani Lo Celso,356237
Finn Dahmen,356872
Fabian Kunze,356891
Salih Özcan,356903
Felix Passlack,356906
Dzenis Burnic,356908
Amos Pieper,356910
Tim-Henry Handwerker,356928
Andrea Cistana,357358
Andrea Favilli,357377
Cameron Carter-Vickers,357712
Gonzalo Villar del Fraile,357981
Édgar González,357991
Aitor Ruibal García,357992
Pervis Josué Estupiñán Tenorio,358801
Paolo Ghiglione,359508
Jerry St. Juste,359836
Victor Pastrana Carrasco,359844
Alfonso Pedraza Sag,359847
Kalvin Mark Phillips,359934
Darnell Furlong,359940
Juninho Bacuna,360745
Luca Sparandeo,360778
Daniel Olmo Carvajal,360981
Denis Lemi Zakaria Lako Lado,360992
Rafik Zekhnini,361214
Michael Amir Murillo Bermudez,361498
Valentin Enrique Pimentel Armuelles,361511
Ricardo Guardia Avila,361536
Cheick Keita,361779
Rodrigo Bentancur Colmán,361807
Sead Hakšabanović,361843
Luka Marković,362013
Filip Manojlović,363560
Julio César Villalba Gaona,363648
Yangel Herrera,363717
Matheus Pereira da Silva,363991
Leandro Henrique do Nascimento,363994
Federico Santiago Valverde Dipetta,364005
Exequiel Palacios,364082
Martin Erlić,364637
Simone Palombi,364640
Simone Pontisso,364641
Assane Dioussé El Hadji,364644
Chidozie Collins Awaziem,364772
Lorenzo Jesús Morón García,364820
Javier Jiménez García,364844
Rafael Mir Vicente,364845
Yan Brice Eteki,364846
Héctor Junior Firpo Adames,364850
Rodrigo Hernández Cascante,364860
Adrián Diéguez Grande,364870
Yuning Zhang,364937
Rick van Drongelen,365441
Matthijs de Ligt,365443
Josh Cullen,365707
Matt Butcher,365718
Ritsu Doan,365835
Daichi Kamada,365880
Birk Risa,366193
Marlon Sündermann,366197
Johannes Eggestein,366203
Kevin Danso,366217
Kévin Olivier Soni,366374
Pape Abou Cisse,366381
André-Frank Zambo Anguissa,366401
Dimitry Bertaud,366528
Jeff Reine-Adelaide,366542
Lebo Mothiba,366546
Vahid Selimovic,366563
Christ Emmanuel Faitout Maouassa,366571
Alexandre Olliero,366573
Joris Gnagnon,366581
Jean-Philippe Mateta,366720
Mathias Pereira Lage,366745
Lassana Coulibaly,366760
Ibrahima Sissoko,366785
Yannis Clementia,367041
Nicolas Janvier,367146
Harry Souttar,367326
Antonio Moya Vega,367391
Niklas Dorsch,367620
Dennis Geiger,367621
Sander Gard Bolin Berge,367922
Robert Gumny,367998
Mihai Dobre,368012
Simone Lo Faso,368340
Kazaiah Sterling,368352
Giovanni Crociata,368642
Diogo Dalot,369589
Elisha Owusu,370093
Rob Holding,370224
Bruno Guimarães Rodrigues Moura,370937
Petko Hristov,372079
Lautaro Javier Martínez,372255
Lucas Martínez Quarta,372256
Marcel Benger,372316
Antonino La Gumina,372408
Diego Alende López,372515
Lamine Fomba,372535
Gerzino Nyamsi,372547
Killian Sanson,372627
Carlos Soler Barragán,372752
Francisco Javier Guerrero Martín,372753
Kouadio Yves Dabila,372904
Ruben Droehnle,372909
Amine Harit,372915
Alexis Claude-Maurice,372934
Javier Hernández Balcázar,373016
Seung-Hyeon Jung,373054
Robin Hack,373350
Dominik Franke,373384
Frenkie de Jong,373410
Ian Rey Smith Quiros,373441
Mak Varešanović,373469
Vincent Sierro,373636
Christian Rivera Hernández,373713
Riccardo Orsolini,373768
Eden Massouema,373817
Amadou Diawara,374013
Quentin Boisgard,374118
Mathieu Cafaro,374119
Matías Ezequiel Vargas Martín,374800
Jordan Lotomba,374952
Ibrahim Sangaré,375001
Nayef Aguerd,375011
Joseph Aidoo,375335
Moussa Wagué,375348
Sidy Sarr,375352
Moussa Koné,375355
Diadie Samassékou,375365
Mattia Del Favero,375395
Mathías Olivera Miramontes,375771
Luiz Felipe Ramos Marchi,376362
Merveille Valthy Streeker Ndockyt,376474
Aly Abeid,376565
Ablie Jallow,376908
Richarlison de Andrade,377071
Lyanco Evangelista Silveira Neves Vojnović ,377757
Marcus Browne,379203
Grady Diangana,379205
Moses Makasi,379207
Declan Rice,379209
Efkan Bekiroglu,379216
Ionuț Andrei Radu,380900
Romain Faivre,381235
Alex Palmer,381290
Wesley Moraes Ferreira da Silva,382238
Filip Kusič,382289
Maurice Čović,383237
Antonee Robinson,383569
Julian Ryerson,384166
Fabien Centonze,385069
Charles  Días Barbosa de Oliveira,385273
Jean-Claude Billong,385655
Connor Roberts,386197
Axel Disasi,386292
Takehiro Tomiyasu,386328
Karlo Butić,386656
Víctor Campuzano,387803
Santi Comesaña,387840
Christian Michael Kouamé Kouakou,388064
Enrico Bearzotti,388099
Leon Bailey Butler,388267
Giuseppe Pezzella,388398
Julio Gracia Gallardo,388832
Amr Medhat Warda,388928
Philana Tinotenda Kadewere,388976
Francesc Regis Crespí,390613
Aymen Barkok,391387
Ridle Bote Nzuzi Baku,391425
Meritan Shabani,391439
Marco Friedl,391441
Felix Götze,391442
Killian Jakob,391449
Florent Muslija,391473
Aaron Herzog,391515
Christian Pulisic,391530
Florian Mayer,391551
Stephan Kofi Ambrosius,391603
Tatsuya Ito,391606
Paul Jaeckel,391643
Timo Becker,391722
Julian Jeffrey Gaston Chabot,391740
Marin Pongračić,391885
Fabrizio Brignani,392383
Leonardo Marson,392384
Aniello Viscovo,392395
Luca Vignali,392402
Valentin Rosier,393214
Malang Sarr,393228
Over Mandanda,393230
Ibrahima Konaté,393247
Charles Traoré,393284
Davide Borsellini,393566
Alessandro Semprini,393602
Hernán Darío Toledo,393881
Sam Hughes,393955
Martin Terrier,394006
Théodore Efouba Ayissi,394008
Youssef Maziz,394009
Remi Oudin,394056
Colin Dagba,394166
Corentin Faussot,394577
Igor Zubeldía Elorza,395114
Maximiliano Gómez González,395636
Achraf Hakimi Mouh,396475
Carlos Isaac Muñoz Obejero,396484
Alejandro Pozo Pozo,396513
Jaime Sierra Mateos,396539
Ronaël Pierre-Gabriel,396616
Arnaud Nordin,396617
Nicolas Basin,396628
Christian Früchtl,396887
Jean-Ricner Bellegarde,396912
Dan-Axel Zagadou,397028
Antoine Bernede,397029
Stanley Nsoki,397030
Boubakary Soumaré,397033
Anthony Racioppi,397039
Houssem Aouar,397046
Arnaut Danjuma,397060
Jordi Osei-Tutu,397096
Reiss Nelson,397098
João Pedro Neves Filipe,397109
Axel Tuanzebe,397163
Timothy Fosu-Mensah,397168
Scott McTominay,397174
Marcus Rashford,397178
Andrea Romagnoli,397237
Luca Pellegrini,397239
Ferrán Torres García,397303
Ali Al Bulayhi,398219
Thomas Bolis,399181
Sebastiaan Bornauw,399488
Zinho Vanheusden,399493
Jordan Williams,399509
Tyrese Campbell,399514
Jonathan Leko,399517
Lasse Sørensen,399564
Timo Stavitski,399576
Jayson Molumby,399579
